œ003673;9098246;2634
œ003737;9177116;3495
œ003737;797;2757
œ003737;9098246;2634
œ003832;9177116;3495
œ003832;797;2757
œ003832;9098246;2634
œ003862;9177116;3460
œ003862;797;2729
œ003862;9098246;2608
œ003891;9177116;3495
œ003891;797;2757
œ003891;9098246;2634
œ003907;9177116;3495
œ003907;797;2757
œ003907;9098246;2634
91531;9177116;3495
91531;797;2757
91531;9098246;2634
91583;9177116;3495
91583;797;2757
91583;9098246;2634
œ004123;9177116;3495
œ004123;797;2757
œ004123;9098246;2634
œ004135;9177116;3495
œ004135;797;2757
œ004135;9098246;2634
œ004160;9177116;3495
œ004160;797;2757
œ004160;9098246;2634
œ003227;9177116;3495
œ003227;797;2757
œ003227;9098246;2594
œ003242;9177116;3495
œ003242;797;2757
œ003242;9098246;2634
90967;9177116;3495
90967;797;2757
90967;9098246;2634
œ003947;9177116;3495
œ003947;797;2757
œ003947;9098246;2634
œ003967;9177116;3495
œ003967;797;2757
œ003967;9098246;2634
œ000789;9177116;3495
œ000789;797;2757
œ000789;9098246;2634
œ000943;9177116;3495
œ000943;797;2757
œ000943;9098246;2634
œ000959;9177116;3495
œ000959;797;2757
œ000959;9098246;2634
œ003264;9177116;3495
œ003264;797;2757
œ003264;9098246;2594
0051672;9177116;3495
0051672;797;2757
0051672;9098246;2634
œ001645;9177116;3547
œ001645;797;2757
œ001645;9098246;2674
œ001781;9177116;3547
œ001781;797;2757
œ001781;9098246;2674
œ005459;9177116;3495
œ005459;797;2757
œ005459;9098246;2634
œ005485;9177116;3495
œ005485;797;2757
œ005485;9098246;2634
œ005504;9177116;3495
œ005504;797;2757
œ005504;9098246;2634
œ005535;9177116;3460
œ005535;797;2757
œ005639;9177116;3495
œ005639;797;2757
œ005639;9098246;2634
œ005697;9177116;3495
œ005697;797;2757
œ005697;9098246;2634
00495;797;2757
92030;797;2757
œ004730;9177116;3495
œ004730;797;2757
œ004730;9098246;2634
œ004765;9177116;3547
œ004765;797;2757
œ004765;9098246;2674
œ004789;9177116;3547
œ004789;797;2798
œ004789;9098246;2674
œ004806;9177116;3495
œ004806;797;2757
œ004806;9098246;2634
œ004821;9177116;3582
œ004821;797;2757
œ004821;9098246;2700
œ004852;9177116;3495
œ004852;797;2757
œ004852;9098246;2634
œ004870;9177116;3495
œ004870;797;2757
œ004870;9098246;2634
œ004893;9177116;3495
œ004893;797;2757
œ004893;9098246;2634
œ004921;9177116;3547
œ004921;797;2757
œ004921;9098246;2674
œ004938;9177116;3495
œ004938;797;2757
œ004938;9098246;2634
œ004961;9177116;3495
œ004961;797;2757
œ004961;9098246;2634
œ004979;9177116;3495
œ004979;797;2757
œ004979;9098246;2634
œ004993;797;2757
92189;9177116;3495
92189;797;2757
92189;9098246;2634
œ000323;9177116;3390
œ000323;797;2716
œ000323;9098246;2555
œ000522;9177116;3495
œ000522;797;2757
œ000522;9098246;2634
œ004020;9177116;3495
œ004020;797;2757
œ004020;9098246;2634
œ004040;9177116;3495
œ004040;797;2757
œ004040;9098246;2634
œ003133;9177116;3582
œ003133;797;2757
œ003133;9098246;2700
93241;9177116;3495
93241;797;2757
93241;9098246;2634
0000395;9177116;3495
0000395;9096186;233
0000395;797;2757
0000395;9098246;2634
œ000014;9177116;3495
œ000014;797;2757
œ000014;9098246;2594
œ000054;9177116;3495
œ000054;797;2757
œ000054;9098246;2634
œ000075;9177116;3460
œ000075;797;2757
œ000075;9098246;2594
œ000109;9177116;3495
œ000109;797;2757
œ000109;9098246;2634
œ000136;9177116;3547
œ000136;797;2757
œ000136;9098246;2674
œ000165;797;2757
œ000195;9177116;3547
œ000195;797;2757
œ000195;9098246;2674
92797;797;2757
œ000565;9177116;3495
œ000565;797;2757
œ000565;9098246;2634
œ005059;797;2757
œ005083;797;2757
œ005256;797;2757
œ005373;9177116;3495
œ005373;797;2757
œ005373;9098246;2634
œ005480;9177116;3495
œ005480;797;2757
œ005480;9098246;2634
œ005102;797;2757
œ005161;9177116;3547
œ005161;797;2757
œ005161;9098246;2674
œ005193;9177116;3495
œ005193;797;2757
œ005193;9098246;2594
œ005240;9177116;3495
œ005240;9098246;2634
91779;9177116;3495
91779;797;2757
91779;9098246;2634
92445;9177116;3495
92445;797;2757
92445;9098246;2634
œ003069;9177116;3495
œ003069;797;2757
œ003069;9098246;2634
œ003187;9177116;3547
œ003187;797;2757
œ003187;9098246;2674
œ003419;9177116;3495
œ003419;797;2757
œ003419;9098246;2634
œ003469;9177116;3495
œ003469;797;2757
œ003469;9098246;2634
œ003528;9177116;3495
œ003528;797;2757
œ003528;9098246;2634
œ004227;9177116;3547
œ004227;797;2757
œ004227;9098246;2674
œ004254;9177116;3495
œ004254;797;2757
œ004254;9098246;2634
œ004275;9177116;3495
œ004275;9096186;233
œ004275;797;2757
œ004275;9098246;2634
œ004308;9177116;3495
œ004308;797;2757
œ004308;9098246;2634
œ004362;797;2757
œ004382;797;2757
92311;9177116;3495
92311;797;2757
92311;9098246;2634
œ007490;9177116;3495
œ007490;797;2757
œ007490;9098246;2634
œ003095;9177116;3495
œ003095;797;2757
œ003095;9098246;2634
œ003110;9177116;3495
œ003110;797;2757
œ003110;9098246;2634
90212;9177116;3495
90212;797;2757
90212;9098246;2634
œ005299;9177116;3495
œ005299;797;2757
œ005299;9098246;2634
œ005351;9177116;3495
œ005351;797;2757
œ005351;9098246;2634
œ005388;9177116;3495
œ005388;797;2757
œ005388;9098246;2634
œ004643;9177116;3547
œ004643;797;2757
œ004643;9098246;2674
œ004691;9177116;3495
œ004691;797;2757
œ004691;9098246;2634
œ001790;9177116;3495
œ001790;797;2757
œ001790;9098246;2634
œ001857;9177116;3495
œ001857;797;2757
œ001857;9098246;2634
œ001922;9177116;3495
œ001922;797;2757
œ001922;9098246;2634
0052449;9177116;3495
0052449;797;2757
0052449;9098246;2634
92179;9177116;3547
92179;797;2757
92179;9098246;2674
œ002928;9177116;3495
œ002928;797;2757
œ002928;9098246;2634
œ003009;9177116;3547
œ003009;797;2757
œ003009;9098246;2674
œ003035;9177116;3547
œ003035;797;2757
œ003035;9098246;2674
œ006598;9177116;3495
œ006598;797;2757
œ006598;9098246;2634
91069;797;2757
œ002788;797;2757
œ002808;797;2757
œ002844;9177116;3495
œ002844;797;2757
œ002844;9098246;2634
œ002873;797;2757
œ002893;9177116;3443
œ002893;9096186;233
œ002893;797;2757
œ002893;9098246;2608
œ002922;9177116;3635
œ002922;797;2867
œ002922;9098246;2739
œ003312;9177116;3495
œ003312;9096186;233
œ003312;797;2757
œ003312;9098246;2634
œ003326;797;2757
œ003346;9177116;3495
œ003346;797;2757
œ003346;9098246;2634
œ000703;9177116;3495
œ000703;797;2757
œ000703;9098246;2594
œ000727;9177116;3495
œ000727;797;2757
œ000727;9098246;2634
92815;9177116;3495
92815;797;2757
92815;9098246;2594
92914;9177116;3547
92914;797;2757
92914;9098246;2674
91032;797;2757
œ006803;9177116;3495
œ006803;797;2757
œ006803;9098246;2634
œ007001;9177116;3495
œ007001;797;2757
œ007001;9098246;2634
œ007169;9177116;3495
œ007169;797;2757
œ007169;9098246;2594
œ007233;9177116;3547
œ007233;797;2798
œ007233;9098246;2674
œ007302;9177116;3495
œ007302;797;2757
œ007302;9098246;2634
œ001162;9177116;3495
œ001162;797;2757
œ001162;9098246;2634
œ001189;9177116;3495
œ001189;797;2757
œ001189;9098246;2634
œ001246;9177116;3495
œ001246;797;2729
œ001246;9098246;2634
œ001290;9177116;3495
œ001290;797;2757
œ001290;9098246;2634
œ001313;797;2757
œ001337;9177116;3495
œ001337;797;2757
œ001337;9098246;2634
œ001375;9177116;3495
œ001375;797;2757
œ001375;9098246;2634
œ001394;9177116;3495
œ001394;797;2757
œ001394;9098246;2634
œ001425;9177116;3495
œ001425;797;2757
œ001425;9098246;2634
œ001446;9177116;3495
œ001446;9096186;233
œ001446;797;2757
œ001446;9098246;2634
œ001483;9177116;3495
œ001483;9096186;233
œ001483;797;2757
œ001483;9098246;2634
œ001516;9177116;3495
œ001516;797;2757
œ001516;9098246;2634
œ001557;9177116;3495
œ001557;797;2757
œ001557;9098246;2634
œ001577;797;2757
œ001604;9177116;3495
œ001604;797;2757
œ001604;9098246;2634
0050816;9177116;3443
0050816;9096186;233
0050816;797;2757
0050816;9098246;2608
93012;797;2757
93114;797;2757
93168;9177116;3547
93168;797;2757
93168;9098246;2674
œ000368;9177116;3495
œ000368;797;2757
œ000368;9098246;2634
œ005043;9177116;3495
œ005043;797;2757
œ005043;9098246;2634
œ006498;9177116;3530
œ006498;797;2757
œ006498;9098246;2660

0050912;9177116;3443
0050912;9096186;233
0050912;797;2757
0050912;9098246;2608
œ000834;9177116;3495
œ000834;797;2757
œ000834;9098246;2594
œ000849;9177116;3495
œ000849;797;2757
œ000849;9098246;2634
œ000919;9177116;3495
œ000919;797;2757
œ000919;9098246;2594
92676;9177116;3495
92676;797;2757
92676;9098246;2634
90804;9177116;3495
90804;797;2757
90804;9098246;2634
œ001003;9177116;3495
œ001003;797;2757
œ001003;9098246;2634
œ001043;9177116;3547
œ001043;797;2798
œ001043;9098246;2674
œ001074;9177116;3495
œ001074;797;2757
œ001074;9098246;2634
œ001092;9177116;3495
œ001092;797;2757
œ001092;9098246;2634
91853;9177116;3495
91853;797;2757
91853;9098246;2594
œ002036;9177116;3495
œ002036;797;2757
œ002036;9098246;2634
œ002056;797;2757
œ002104;9177116;3495
œ002104;797;2757
œ002104;9098246;2634
œ002124;9177116;4380
œ002124;797;3282
œ002124;9098246;3333
œ002152;9177116;3495
œ002152;797;2757
œ002152;9098246;2634
œ002200;797;2757
œ002219;9177116;3547
œ002219;797;2798
œ002219;9098246;2674
œ002232;9177116;3495
œ002232;797;2757
œ002232;9098246;2634
œ002260;9177116;3495
œ002260;797;2757
œ002260;9098246;2634
œ002275;797;2757
œ002305;9177116;3495
œ002305;797;2757
œ002305;9098246;2634
œ002320;9177116;3495
œ002320;797;2757
œ002320;9098246;2634
œ002335;9177116;3495
œ002335;797;2757
œ002335;9098246;2634
œ002357;9177116;3495
œ002357;797;2757
œ002357;9098246;2634
œ002375;797;2757
œ002393;9177116;3495
œ002393;797;2757
œ002393;9098246;2634
œ002435;9177116;3547
œ002435;797;2757
œ002435;9098246;2674
œ002513;9177116;3547
œ002513;797;2757
œ002513;9098246;2674
œ002572;9177116;3495
œ002572;797;2757
œ002572;9098246;2634
œ002588;9177116;3547
œ002588;797;2757
œ002588;9098246;2674
œ002606;9177116;3495
œ002606;797;2757
œ002606;9098246;2594
œ002657;9177116;3495
œ002657;797;2757
œ002657;9098246;2634
œ002699;9177116;3547
œ002699;797;2798
œ002699;9098246;2674
œ002720;9177116;3495
œ002720;797;2757
œ002720;9098246;2634
œ005810;9177116;3495
œ005810;797;2757
œ005810;9098246;2634
œ005869;9177116;3443
œ005869;9096186;233
œ005869;797;2757
œ005869;9098246;2608
œ005991;9177116;3495
œ005991;797;2757
œ005991;9098246;2634
œ006059;9177116;3495
œ006059;797;2757
œ006059;9098246;2594
œ006126;9177116;3495
œ006126;797;2757
œ006126;9098246;2634
œ006169;9177116;3547
œ006169;797;2798
œ006169;9098246;2674
œ006222;9177116;3495
œ006222;797;2757
œ006222;9098246;2634
œ006293;9177116;3425
œ006293;797;2757
œ006293;9098246;2594
œ006344;9177116;3495
œ006344;797;2757
œ006344;9098246;2634
91260;9177116;3495
91260;797;2757
91260;9098246;2634
91283;797;2757
œ004444;9177116;3495
œ004444;797;2757
œ004444;9098246;2634
œ004512;9177116;3547
œ004512;797;2757
œ004512;9098246;2674
œ004595;9177116;3495
œ004595;797;2757
œ004595;9098246;2634
œ004618;9177116;3547
œ004618;797;2757
œ004618;9098246;2674
œ000426;9177116;3495
œ000426;797;2757
œ000426;9098246;2634
œ003546;9177116;3495
œ003546;797;2757
œ003546;9098246;2634
œ003624;9177116;3495
œ003624;797;2757
œ003624;9098246;2634
œ003644;9177116;3495
œ003644;797;2757
œ003644;9098246;2594
œ003676;9177116;3495
œ003676;797;2757
œ003676;9098246;2634
œ003743;9177116;3495
œ003743;797;2757
œ003743;9098246;2634
œ003763;9177116;3495
œ003763;797;2757
œ003763;9098246;2634
œ003795;9177116;3495
œ003795;797;2757
œ003795;9098246;2634
œ003811;9177116;3495
œ003811;797;2757
œ003811;9098246;2634
œ003839;9177116;3443
œ003839;9096186;233
œ003839;797;2757
œ003839;9098246;2608
œ003865;9177116;3495
œ003865;797;2729
œ003865;9098246;2634
œ000907;9177116;3495
œ000907;797;2757
œ000907;9098246;2634
91534;9177116;3495
91534;797;2757
91534;9098246;2634
œ004094;9177116;3495
œ004094;797;2757
œ004094;9098246;2634
œ004116;9177116;3547
œ004116;797;2757
œ004116;9098246;2674
œ004138;9177116;3495
œ004138;797;2757
œ004138;9098246;2634
œ004157;9177116;3495
œ004157;797;2757
œ004157;9098246;2634
œ000671;9177116;3495
œ000671;797;2757
œ000671;9098246;2594
92989;9177116;3495
92989;797;2757
92989;9098246;2634
œ003917;9177116;3495
œ003917;797;2757
œ003917;9098246;2634
œ003945;9177116;3495
œ003945;797;2757
œ003945;9098246;2634
œ003968;797;2757
œ000787;797;2702
œ000813;9177116;3495
œ000813;797;2757
œ000813;9098246;2634
œ000934;9177116;3495
œ000934;797;2757
œ000934;9098246;2634
œ000912;9177116;3495
œ000912;797;2757
œ000912;9098246;2634
œ003286;9177116;3547
œ003286;797;2757
œ003286;9098246;2674
œ001632;9177116;3547
œ001632;797;2757
œ001632;9098246;2674
œ001648;9177116;3495
œ001648;797;2757
œ001648;9098246;2634
œ001689;9177116;3495
œ001689;797;2757
œ001689;9098246;2634
œ001709;9177116;3495
œ001709;797;2757
œ001709;9098246;2634
œ001735;9177116;3495
œ001735;797;2757
œ001735;9098246;2634
œ001771;9177116;3495
œ001771;797;2757
œ001771;9098246;2634
œ001785;9177116;3443
œ001785;9096186;233
œ001785;797;2757
œ001785;9098246;2608
œ005542;9177116;3495
œ005542;797;2757
œ005542;9098246;2634
œ005638;9177116;3460
œ005638;797;2757
œ005744;9177116;3495
œ005744;797;2757
œ005744;9098246;2634
00379;9177116;3495
00379;797;2757
00379;9098246;2634
92040;9177116;3495
92040;797;2757
92040;9098246;2634
0000010;9177116;3495
0000010;797;2757
0000010;9098246;2634
œ004766;9177116;3547
œ004766;797;2757
œ004766;9098246;2674
œ004785;9177116;3495
œ004785;797;2757
œ004785;9098246;2634
œ004827;9177116;3495
œ004827;797;2757
œ004827;9098246;2634
œ004837;9177116;3495
œ004837;797;2757
œ004837;9098246;2634
œ004873;9177116;3495
œ004873;797;2757
œ004873;9098246;2634
œ004897;9177116;3495
œ004897;797;2757
œ004897;9098246;2634
œ004982;9177116;3495
œ004982;797;2757
œ004982;9098246;2634
œ000980;9177116;4124
œ000980;797;3253
œ000980;9098246;3108
œ000988;9177116;3443
œ000988;9096186;233
œ000988;797;2757
œ000988;9098246;2608
92497;9177116;3495
92497;797;2757
92497;9098246;2634
œ004004;797;2757
œ000526;9177116;3495
œ000526;797;2757
œ000526;9098246;2634
œ004023;9177116;3460
œ004023;797;2757
œ004036;797;2757
œ003118;9177116;3495
œ003118;797;2757
œ003118;9098246;2634
œ003138;9177116;3460
œ003138;797;2757
œ003138;9098246;2608
93243;9177116;3495
93243;797;2757
93243;9098246;2634
93300;9177116;3547
93300;797;2757
93300;9098246;2674
0050090;9177116;3495
0050090;9096186;233
0050090;797;2757
0050090;9098246;2634
92535;9177116;3495
92535;797;2691
92535;9098246;2634
93316;9177116;3495
93316;797;2757
93316;9098246;2594
œ000053;9177116;3495
œ000053;797;2757
œ000053;9098246;2634
œ000072;9177116;3495
œ000072;797;2757
œ000072;9098246;2634
œ000141;9177116;3495
œ000141;797;2757
œ000141;9098246;2594
œ005064;9177116;3495
œ005064;797;2757
œ005064;9098246;2634
œ005093;9177116;3547
œ005093;797;2757
œ005093;9098246;2674
œ005381;9177116;3495
œ005381;797;2757
œ005381;9098246;2634
œ005428;9177116;3547
œ005428;797;2757
œ005428;9098246;2674
œ005482;9177116;3495
œ005482;797;2757
œ005482;9098246;2634
œ005579;9177116;3495
œ005579;797;2757
œ005579;9098246;2634
œ005166;9177116;3495
œ005166;797;2757
œ005166;9098246;2634
œ005195;9177116;3495
œ005195;797;2757
œ005195;9098246;2634
œ005244;797;2757
91738;797;2757
91780;9177116;3495
91780;797;2757
91780;9098246;2634
œ003072;9177116;3495
œ003072;797;2757
œ003072;9098246;2634
œ003150;9177116;3495
œ003150;797;2757
œ003150;9098246;2634
œ003474;9177116;3460
œ003474;797;2757
œ003474;9098246;2608
œ003506;9177116;3495
œ003506;797;2757
œ003506;9098246;2634
œ004183;9177116;3495
œ004183;797;2757
œ004183;9098246;2594
œ004204;9177116;3495
œ004204;797;2757
œ004204;9098246;2634
œ004232;9177116;3495
œ004232;797;2757
œ004232;9098246;2634
œ004280;797;2757
œ004310;9177116;3495
œ004310;797;2757
œ004310;9098246;2634
œ004346;9177116;3495
œ004346;797;2757
œ004346;9098246;2634
œ004366;9177116;3495
œ004366;797;2757
œ004366;9098246;2634
œ004385;9177116;3495
œ004385;797;2757
œ004385;9098246;2634
0052351;9177116;3495
0052351;9096186;233
0052351;797;2757
0052351;9098246;2634
œ000300;9177116;3495
œ000300;797;2757
œ000300;9098246;2594
œ003098;9177116;3495
œ003098;797;2757
œ003098;9098246;2634
00091;9177116;3495
00091;797;2757
00091;9098246;2634
œ005303;9177116;3495
œ005303;797;2757
œ005303;9098246;2634
œ005352;797;2757
œ005400;9177116;3495
œ005400;797;2757
œ005400;9098246;2634
œ004652;9177116;3495
œ004652;797;2757
œ004652;9098246;2594
œ004692;9177116;3530
œ004692;797;2757
œ004692;9098246;2660
92226;9177116;3495
92226;797;2757
92226;9098246;2634
œ001817;9177116;3547
œ001817;797;2757
œ001817;9098246;2674
œ001831;9177116;3495
œ001831;797;2757
œ001831;9098246;2634
œ001854;9177116;3495
œ001854;797;2560
œ001854;9098246;2634
œ001886;9177116;3495
œ001886;797;2757
œ001886;9098246;2634
œ001927;9177116;3495
œ001927;797;2757
œ001927;9098246;2634
0051947;9177116;3495
0051947;797;2757
0051947;9098246;2634
92180;9177116;3495
92180;797;2757
92180;9098246;2634
œ002929;797;2757
œ002951;9177116;3460
œ002951;797;2757
œ002951;9098246;2608
œ003007;9096186;233
œ003030;9177116;3495
œ003030;797;2757
œ003030;9098246;2634
œ006600;9177116;3530
œ006600;797;2757
œ006600;9098246;2660
91083;9177116;3495
91083;797;2757
91083;9098246;2634
œ002766;9177116;3495
œ002766;797;2757
œ002766;9098246;2634
œ002790;9177116;3495
œ002790;797;2757
œ002790;9098246;2634
œ002849;797;2757
œ003205;9177116;3495
œ003205;797;2757
œ003205;9098246;2594
œ003325;9177116;3495
œ003325;797;2757
œ003325;9098246;2634
œ003347;9177116;3495
œ003347;797;2757
œ003347;9098246;2634
œ003364;9177116;3495
œ003364;797;2757
œ003364;9098246;2634
œ000707;9177116;3443
œ000707;9096186;233
œ000707;797;2757
œ000707;9098246;2608
œ000733;9177116;3495
œ000733;797;2757
œ000733;9098246;2634
œ000753;9177116;3547
œ000753;797;2798
œ000753;9098246;2674
92877;9177116;3460
92877;797;2757
91049;9177116;3495
91049;797;2757
91049;9098246;2634
œ007006;9177116;3495
œ007006;797;2757
œ007006;9098246;2634
œ007172;9177116;3495
œ007172;797;2757
œ007172;9098246;2594
œ007243;797;2757
œ007303;9177116;3495
œ007303;797;2757
œ007303;9098246;2634
œ001134;9177116;3495
œ001134;797;2757
œ001134;9098246;2634
œ001165;9177116;3443
œ001165;9096186;233
œ001165;797;2757
œ001165;9098246;2608
œ001231;9177116;4019
œ001231;797;3171
œ001231;9098246;3029
œ001266;9177116;3495
œ001266;797;2757
œ001266;9098246;2594
œ001291;9177116;3443
œ001291;9096186;233
œ001291;797;2757
œ001291;9098246;2608
œ001339;9177116;3495
œ001339;797;2757
œ001339;9098246;2634
œ001373;9177116;4380
œ001373;797;3282
œ001373;9098246;3333
œ001424;9177116;3495
œ001424;797;2757
œ001424;9098246;2634
œ001445;9177116;3495
œ001445;797;2757
œ001445;9098246;2634
œ001488;9177116;3495
œ001488;797;2757
œ001488;9098246;2634
œ001561;9177116;3495
œ001561;797;2757
œ001561;9098246;2634
œ001579;9177116;3547
œ001579;797;2757
œ001579;9098246;2674
œ001609;9177116;3495
œ001609;797;2757
œ001609;9098246;2634
0051698;9177116;3443
0051698;9096186;233
0051698;797;2757
0051698;9098246;2608
93013;9177116;3495
93013;797;2757
93013;9098246;2634
93116;9177116;3547
93116;797;2757
93116;9098246;2674
93141;9177116;3495
93141;797;2757
93141;9098246;2634
93169;9177116;3495
93169;797;2757
93169;9098246;2594
œ000499;9177116;3495
œ000499;797;2757
œ000499;9098246;2634
91593;9177116;3495
91593;797;2757
91593;9098246;2634
91664;9177116;3495
91664;797;2757
91664;9098246;2634
œ005040;9177116;3547
œ005040;797;2757
œ005040;9098246;2674
œ006508;9177116;3495
œ006508;797;2757
œ006508;9098246;2634

0050949;9177116;3443
0050949;9096186;233
0050949;797;2757
0050949;9098246;2608
œ000833;9177116;3495
œ000833;797;2757
œ000833;9098246;2634
œ000851;9177116;3495
œ000851;797;2757
œ000851;9098246;2634
œ000884;9177116;3495
œ000884;797;2757
œ000884;9098246;2634
90735;797;2757
œ000948;9177116;3495
œ000948;797;2757
œ000948;9098246;2634
œ001004;9177116;3547
œ001004;797;2757
œ001004;9098246;2674
œ001016;9177116;3495
œ001016;797;2757
œ001016;9098246;2594
œ001058;9177116;3495
œ001058;797;2757
œ001058;9098246;2634
œ001096;9177116;3495
œ001096;797;2757
œ001096;9098246;2634
œ001974;9177116;3547
œ001974;797;2757
œ001974;9098246;2674
œ002006;9177116;3495
œ002006;9096186;233
œ002006;797;2757
œ002006;9098246;2634
œ002063;9177116;3495
œ002063;797;2757
œ002063;9098246;2634
œ002087;797;2757
œ002105;9177116;3495
œ002105;797;2757
œ002105;9098246;2634
œ002201;797;2757
œ002222;9177116;3495
œ002222;797;2757
œ002222;9098246;2634
œ002237;797;2757
œ002262;9177116;3495
œ002262;797;2757
œ002262;9098246;2594
œ002295;9177116;3495
œ002295;797;2757
œ002295;9098246;2634
œ002307;9177116;3495
œ002307;797;2757
œ002307;9098246;2634
œ002336;9177116;3495
œ002336;797;2757
œ002336;9098246;2634
œ002358;9177116;3495
œ002358;797;2757
œ002358;9098246;2634
œ002376;797;2757
œ002394;797;2757
œ002465;9177116;3495
œ002465;797;2757
œ002465;9098246;2634
œ002478;9177116;3495
œ002478;797;2757
œ002478;9098246;2634
œ002511;9177116;3495
œ002511;797;2757
œ002511;9098246;2634
œ002535;9177116;3547
œ002535;797;2757
œ002535;9098246;2674
œ002569;9177116;3547
œ002569;797;2757
œ002569;9098246;2674
œ002580;9177116;3443
œ002580;9096186;233
œ002580;797;2757
œ002580;9098246;2608
œ002627;9177116;3495
œ002627;797;2757
œ002627;9098246;2634
œ002666;9177116;3495
œ002666;797;2757
œ002666;9098246;2634
œ002692;9177116;3495
œ002692;797;2729
œ002692;9098246;2634
œ002721;9177116;3495
œ002721;797;2757
œ002721;9098246;2634
œ005823;9177116;3495
œ005823;797;2757
œ005823;9098246;2634
œ005875;797;2757
œ006014;9177116;3443
œ006014;9096186;233
œ006014;797;2757
œ006014;9098246;2608
œ006060;9177116;3495
œ006060;797;2757
œ006060;9098246;2634
œ006130;9098246;2634
œ006171;9177116;3495
œ006171;797;2757
œ006171;9098246;2634
œ006232;9177116;3495
œ006232;797;2757
œ006232;9098246;2634
œ006354;9177116;3495
œ006354;797;2757
œ006354;9098246;2634
œ004078;9177116;3495
œ004078;797;2757
œ004078;9098246;2634
91261;9177116;3495
91261;797;2757
91261;9098246;2634
œ004459;9177116;3443
œ004459;9096186;233
œ004459;797;2757
œ004459;9098246;2608
œ004483;9177116;3495
œ004483;797;2631
œ004483;9098246;2634
œ004514;797;2757
œ004534;9177116;3495
œ004534;797;2757
œ004534;9098246;2634
œ004597;9177116;3530
œ004597;797;2785
œ004597;9098246;2660
œ004619;9177116;3495
œ004619;797;2757
œ004619;9098246;2634
œ000973;9177116;3495
œ000973;797;2757
œ000973;9098246;2634
91399;9177116;3495
91399;797;2757
91399;9098246;2634
œ003551;9177116;3495
œ003551;797;2757
œ003551;9098246;2634
œ003570;9177116;3495
œ003570;797;2757
œ003570;9098246;2634
œ003601;9177116;3495
œ003601;797;2757
œ003601;9098246;2634
œ003626;9177116;3495
œ003626;797;2757
œ003626;9098246;2634
œ003651;9177116;3495
œ003651;797;2757
œ003651;9098246;2634
œ003680;797;2757
œ003703;9177116;3547
œ003703;797;2798
œ003703;9098246;2674
œ003745;9177116;3495
œ003745;9096186;233
œ003745;797;2757
œ003745;9098246;2634
œ003798;9177116;3495
œ003798;797;2757
œ003798;9098246;2634
œ003812;9177116;3495
œ003812;797;2757
œ003812;9098246;2634
œ003871;9177116;3495
œ003871;797;2757
œ003871;9098246;2594
œ003894;9177116;3495
œ003894;797;2757
œ003894;9098246;2634
91463;9177116;3495
91463;797;2757
91463;9098246;2634
œ004093;797;2757
œ004125;9177116;3495
œ004125;797;2757
œ004125;9098246;2634
œ004141;9177116;3495
œ004141;797;2757
œ004141;9098246;2634
œ004162;9177116;3495
œ004162;797;2757
œ004162;9098246;2634
92625;9177116;3495
92625;797;2757
92625;9098246;2634
œ000619;9177116;3495
œ000619;797;2757
œ000619;9098246;2634
œ003922;9177116;3443
œ003922;9096186;233
œ003922;797;2757
œ003922;9098246;2608
œ003951;797;2757
œ000812;9177116;3495
œ000812;797;2757
œ000812;9098246;2594
œ000942;9177116;3495
œ000942;797;2757
œ000942;9098246;2634
œ000944;9177116;3495
œ000944;797;2757
œ000944;9098246;2634
œ003285;9177116;3495
œ003285;797;2757
œ003285;9098246;2634
œ001613;9177116;3495
œ001613;797;2757
œ001613;9098246;2634
œ001634;9177116;3495
œ001634;797;2757
œ001634;9098246;2634
œ001653;797;2757
œ001694;9177116;3565
œ001694;797;2812
œ001694;9098246;2687
œ001736;9177116;3495
œ001736;797;2757
œ001736;9098246;2634
œ001783;9177116;3495
œ001783;797;2757
œ001783;9098246;2634
œ005430;9177116;3495
œ005430;797;2757
œ005430;9098246;2634
œ005463;9177116;3495
œ005463;797;2757
œ005463;9098246;2634
œ005488;9177116;3495
œ005488;797;2757
œ005488;9098246;2634
œ005505;9177116;3495
œ005505;797;2757
œ005505;9098246;2634
œ005551;797;2757
œ005646;9177116;3495
œ005646;797;2757
œ005646;9098246;2634
œ005706;9177116;3495
œ005706;797;2757
œ005706;9098246;2634
œ005746;9177116;3495
œ005746;797;2757
œ005746;9098246;2634
92043;9177116;3495
92043;797;2757
92043;9098246;2634
œ004709;9177116;3495
œ004709;797;2757
œ004709;9098246;2634
œ004737;9177116;3443
œ004737;9096186;233
œ004737;797;2757
œ004737;9098246;2608
œ004772;9177116;3512
œ004772;797;2757
œ004772;9098246;2647
œ004790;797;2757
œ004807;9177116;3495
œ004807;797;2757
œ004807;9098246;2634
œ004822;9177116;3495
œ004822;797;2757
œ004822;9098246;2634
œ004856;9177116;3443
œ004856;9096186;233
œ004856;797;2757
œ004856;9098246;2608
œ004871;9177116;3495
œ004871;797;2757
œ004871;9098246;2634
œ004924;9096186;233
œ004924;797;2757
œ004940;9177116;3547
œ004940;797;2757
œ004940;9098246;2674
œ004960;9177116;3495
œ004960;797;2757
œ004960;9098246;2634
œ004980;9177116;3495
œ004980;797;2757
œ004980;9098246;2634
œ004995;9177116;3495
œ004995;797;2757
œ004995;9098246;2634
0000064;9177116;3495
0000064;797;2757
0000064;9098246;2634
0052109;9177116;3495
0052109;797;2757
0052109;9098246;2634
œ004011;9177116;3495
œ004011;797;2757
œ004011;9098246;2634
œ000535;9177116;3495
œ000535;797;2757
